idx,path,class_idx,class,group,kept_equalized
1514,15/Astrocitoma/009_big_gallery.jpeg,1,Astrocitoma,1036,False
1515,15/Astrocitoma/008_big_gallery.jpeg,1,Astrocitoma,1037,False
1516,15/Astrocitoma/007_big_gallery.jpeg,1,Astrocitoma,1038,False
1517,15/Astrocitoma/006be184fb63e8806d40bc970ff4d6_big_gallery.jpg,1,Astrocitoma,1039,False
1518,15/Astrocitoma/006_big_gallery.jpeg,1,Astrocitoma,783,False
1519,15/Astrocitoma/005_big_gallery.jpeg,1,Astrocitoma,789,False
1521,15/Carcinoma/yw54y.jpeg,2,Carcinoma,1041,False
1523,15/Carcinoma/v.jpeg,2,Carcinoma,1042,False
1524,15/Carcinoma/u.jpeg,2,Carcinoma,1043,False
1525,15/Carcinoma/trdh6ye65yh.jpeg,2,Carcinoma,1044,False
1526,15/Carcinoma/s.jpeg,2,Carcinoma,1045,True
1527,15/Carcinoma/rt67ur76tu.jpeg,2,Carcinoma,1046,False
1528,15/Carcinoma/re65the65yh6e.jpeg,2,Carcinoma,1047,True
1530,15/Carcinoma/n.jpeg,2,Carcinoma,1042,False
1531,15/Carcinoma/m.jpeg,2,Carcinoma,1049,False
1532,15/Carcinoma/l.jpeg,2,Carcinoma,1050,False
1535,15/Carcinoma/j.jpeg,2,Carcinoma,1053,False
1537,15/Carcinoma/h.jpeg,2,Carcinoma,1055,True
1538,15/Carcinoma/g.jpeg,2,Carcinoma,1055,False
1539,15/Carcinoma/f4128de3c91aafcad343ffafb688db_big_gallery.jpg,2,Carcinoma,1056,True
1540,15/Carcinoma/f.jpeg,2,Carcinoma,1057,False
1542,15/Carcinoma/ertyreyr5.jpeg,2,Carcinoma,1046,False
1544,15/Carcinoma/ehy.jpeg,2,Carcinoma,1060,False
1545,15/Carcinoma/eherh.jpeg,2,Carcinoma,1060,False
1546,15/Carcinoma/ee3a47a5eab1ef8fb6e8c87a6e4f87c879424b90bf7c75c81b95d64c2660e4ef_big_gallery.jpeg,2,Carcinoma,1061,True
1547,15/Carcinoma/dtrhntydj.jpeg,2,Carcinoma,1062,False
1549,15/Carcinoma/df.jpeg,2,Carcinoma,1064,False
1550,15/Carcinoma/de7ff0f731b01ddf6a752ac67914f7d0066d8eee4abd405227a86a0881e81166_big_gallery.jpeg,2,Carcinoma,1065,True
1551,15/Carcinoma/dad48f65636382f44871a9027a54b43259f0df530c839a9af8f1f39ae8c4fd74_big_gallery.jpeg,2,Carcinoma,1066,False
1552,15/Carcinoma/d7e6c99ec048171f1f2b8c4a142c64_big_gallery.jpg,2,Carcinoma,1067,False
1553,15/Carcinoma/d5ebf85003818005a351c4af3b3b5a_big_gallery.JPG,2,Carcinoma,1068,False
1554,15/Carcinoma/c.jpeg,2,Carcinoma,1042,False
1555,15/Carcinoma/bd9d4fddb2a8b66b1b55646e2a47f6c0d53698404d14c51b230550284cd2b3e4_big_gallery.jpeg,2,Carcinoma,1069,True
1556,15/Carcinoma/b4df0691fe965e1dbba4f73e548255_big_gallery.jpg,2,Carcinoma,1070,True
1557,15/Carcinoma/b.jpeg,2,Carcinoma,1042,False
1560,15/Carcinoma/a.jpeg,2,Carcinoma,1045,True
1561,15/Carcinoma/Carcinoma (9).jpeg,2,Carcinoma,1073,False
1562,15/Carcinoma/Carcinoma (8).jpeg,2,Carcinoma,1074,False
1563,15/Carcinoma/Carcinoma (7).jpeg,2,Carcinoma,1075,False
1564,15/Carcinoma/Carcinoma (60).jpeg,2,Carcinoma,1065,False
1566,15/Carcinoma/Carcinoma (6).jpeg,2,Carcinoma,1076,False
1568,15/Carcinoma/Carcinoma (58).jpeg,2,Carcinoma,1078,True
1569,15/Carcinoma/Carcinoma (57).jpeg,2,Carcinoma,1079,False
1570,15/Carcinoma/Carcinoma (56).jpeg,2,Carcinoma,1080,False
1571,15/Carcinoma/Carcinoma (55).jpeg,2,Carcinoma,1081,False
1572,15/Carcinoma/Carcinoma (54).jpeg,2,Carcinoma,1081,False
1573,15/Carcinoma/Carcinoma (53).jpeg,2,Carcinoma,1082,False
1576,15/Carcinoma/Carcinoma (50).jpeg,2,Carcinoma,1085,False
1579,15/Carcinoma/Carcinoma (49).jpeg,2,Carcinoma,1088,False
1581,15/Carcinoma/Carcinoma (47).jpeg,2,Carcinoma,1090,False
1582,15/Carcinoma/Carcinoma (46).jpeg,2,Carcinoma,1091,False
1583,15/Carcinoma/Carcinoma (45).jpeg,2,Carcinoma,1092,False
1586,15/Carcinoma/Carcinoma (42).jpeg,2,Carcinoma,1095,False
1587,15/Carcinoma/Carcinoma (41).jpeg,2,Carcinoma,1096,False
1588,15/Carcinoma/Carcinoma (40).jpeg,2,Carcinoma,1097,False
1589,15/Carcinoma/Carcinoma (4).jpg,2,Carcinoma,1098,False
1590,15/Carcinoma/Carcinoma (4).jpeg,2,Carcinoma,1099,False
1591,15/Carcinoma/Carcinoma (39).jpeg,2,Carcinoma,1100,True
1592,15/Carcinoma/Carcinoma (38).jpeg,2,Carcinoma,1101,True
1593,15/Carcinoma/Carcinoma (37).jpeg,2,Carcinoma,1102,False
1594,15/Carcinoma/Carcinoma (36).jpeg,2,Carcinoma,1103,False
1595,15/Carcinoma/Carcinoma (35).jpeg,2,Carcinoma,1104,False
1597,15/Carcinoma/Carcinoma (33).jpeg,2,Carcinoma,1106,False
1599,15/Carcinoma/Carcinoma (31).jpeg,2,Carcinoma,1108,True
1600,15/Carcinoma/Carcinoma (30).jpeg,2,Carcinoma,1109,False
1601,15/Carcinoma/Carcinoma (3).jpg,2,Carcinoma,1110,False
1602,15/Carcinoma/Carcinoma (3).jpeg,2,Carcinoma,1111,False
1603,15/Carcinoma/Carcinoma (29).jpeg,2,Carcinoma,1109,True
1604,15/Carcinoma/Carcinoma (28).jpeg,2,Carcinoma,1112,False
1605,15/Carcinoma/Carcinoma (27).jpeg,2,Carcinoma,1113,False
1606,15/Carcinoma/Carcinoma (26).jpeg,2,Carcinoma,1113,False
1607,15/Carcinoma/Carcinoma (25).jpeg,2,Carcinoma,1114,False
1611,15/Carcinoma/Carcinoma (21).jpeg,2,Carcinoma,1117,True
1613,15/Carcinoma/Carcinoma (2).jpg,2,Carcinoma,1119,False
1614,15/Carcinoma/Carcinoma (2).jpeg,2,Carcinoma,1120,False
1620,15/Carcinoma/Carcinoma (14).jpeg,2,Carcinoma,1125,False
1621,15/Carcinoma/Carcinoma (13).jpeg,2,Carcinoma,1126,False
1623,15/Carcinoma/Carcinoma (11).jpeg,2,Carcinoma,1128,False
1625,15/Carcinoma/Carcinoma (1).jpeg,2,Carcinoma,1130,True
1626,15/Carcinoma/Carcinoma (1).JPG,2,Carcinoma,1131,False
1628,15/Carcinoma/99._cig_gallery.jpeg,2,Carcinoma,1133,True
1630,15/Carcinoma/98._cig_gallery.jpeg,2,Carcinoma,1134,False
1631,15/Carcinoma/98._big_gallery.jpeg,2,Carcinoma,1106,False
1632,15/Carcinoma/9756974bb4917122c1b0a15d3f24ee_big_gallery.JPG,2,Carcinoma,1135,True
1635,15/Carcinoma/96._cig_gallery.jpeg,2,Carcinoma,1137,False
1636,15/Carcinoma/96._big_gallery.jpeg,2,Carcinoma,1108,False
1637,15/Carcinoma/95._cig_gallery.jpeg,2,Carcinoma,1137,False
1638,15/Carcinoma/95._big_gallery.jpeg,2,Carcinoma,1109,False
1639,15/Carcinoma/94._cig_gallery.jpeg,2,Carcinoma,1138,True
1640,15/Carcinoma/94._big_gallery.jpeg,2,Carcinoma,1109,False
1641,15/Carcinoma/93._cig_gallery.jpeg,2,Carcinoma,1138,False
1642,15/Carcinoma/93._big_gallery.jpeg,2,Carcinoma,1112,False
1643,15/Carcinoma/92._cig_gallery.jpeg,2,Carcinoma,1138,True
1644,15/Carcinoma/92._big_gallery.jpeg,2,Carcinoma,1113,False
1645,15/Carcinoma/91._cig_gallery.jpeg,2,Carcinoma,1138,False
1646,15/Carcinoma/91._big_gallery.jpeg,2,Carcinoma,1113,False
1648,15/Carcinoma/90._big_gallery.jpeg,2,Carcinoma,1114,False
1649,15/Carcinoma/8u7yhtr.jpeg,2,Carcinoma,1046,True
1650,15/Carcinoma/89._cig_gallery.jpeg,2,Carcinoma,1140,True
1653,15/Carcinoma/88._cig_gallery.jpeg,2,Carcinoma,1141,True
1657,15/Carcinoma/86._cig_gallery.jpeg,2,Carcinoma,1143,False
1658,15/Carcinoma/86._big_gallery.jpeg,2,Carcinoma,1117,True
1659,15/Carcinoma/85._cig_gallery.jpeg,2,Carcinoma,1144,True
1661,15/Carcinoma/84._cig_gallery.jpeg,2,Carcinoma,1145,False
1663,15/Carcinoma/83._cig_gallery.jpeg,2,Carcinoma,1146,False
1665,15/Carcinoma/82._cig_gallery.jpeg,2,Carcinoma,1147,False
1667,15/Carcinoma/81._cig_gallery.jpeg,2,Carcinoma,1148,True
1671,15/Carcinoma/7d57c1d29ca3e26f8241e6a5265432_big_gallery.jpg,2,Carcinoma,1119,False
1672,15/Carcinoma/79._cig_gallery.jpeg,2,Carcinoma,1150,True
1673,15/Carcinoma/79._big_gallery.jpeg,2,Carcinoma,1125,False
1674,15/Carcinoma/78._cig_gallery.jpeg,2,Carcinoma,1151,True
1675,15/Carcinoma/78._big_gallery.jpeg,2,Carcinoma,1126,False
1676,15/Carcinoma/77._cig_gallery.jpeg,2,Carcinoma,1152,False
1678,15/Carcinoma/764049bf2e522c828096182e16825f_big_gallery.jpg,2,Carcinoma,1153,False
1680,15/Carcinoma/76._big_gallery.jpeg,2,Carcinoma,1128,False
1681,15/Carcinoma/75._cig_gallery.jpeg,2,Carcinoma,1155,False
1684,15/Carcinoma/74._big_gallery.jpeg,2,Carcinoma,1073,False
1685,15/Carcinoma/73._cig_gallery.jpeg,2,Carcinoma,1157,False
1686,15/Carcinoma/73._big_gallery.jpeg,2,Carcinoma,1074,True
1687,15/Carcinoma/72._cig_gallery.jpeg,2,Carcinoma,1158,False
1688,15/Carcinoma/72._big_gallery.jpeg,2,Carcinoma,1075,False
1689,15/Carcinoma/71._cig_gallery.jpeg,2,Carcinoma,1159,True
1690,15/Carcinoma/71._big_gallery.jpeg,2,Carcinoma,1076,False
1691,15/Carcinoma/70._cig_gallery.jpeg,2,Carcinoma,1160,False
1693,15/Carcinoma/6he5ert.jpeg,2,Carcinoma,1060,True
1694,15/Carcinoma/6c80cbed36ff2eac641b687575159d096633c503e2694503308cbe2dc799354d_big_gallery.jpeg,2,Carcinoma,1161,False
1696,15/Carcinoma/69._big_gallery.jpeg,2,Carcinoma,1099,False
1697,15/Carcinoma/68._cig_gallery.jpeg,2,Carcinoma,1163,True
1698,15/Carcinoma/68._big_gallery.jpeg,2,Carcinoma,1111,True
1701,15/Carcinoma/67._cig_gallery.jpeg,2,Carcinoma,1165,True
1702,15/Carcinoma/67._big_gallery.jpeg,2,Carcinoma,1120,False
1704,15/Carcinoma/66._big_gallery.jpeg,2,Carcinoma,1130,False
1705,15/Carcinoma/65tyh5.jpeg,2,Carcinoma,1167,False
1706,15/Carcinoma/65._big_gallery.jpeg,2,Carcinoma,1168,False
1707,15/Carcinoma/64._big_gallery.jpeg,2,Carcinoma,1169,False
1711,15/Carcinoma/54c972318ce15726c7bd603b440b3c_big_gallery.jpg,2,Carcinoma,1172,True
1712,15/Carcinoma/5.jpeg,2,Carcinoma,1173,False
1713,15/Carcinoma/45rt6y.jpeg,2,Carcinoma,1046,False
1715,15/Carcinoma/4.jpeg,2,Carcinoma,1175,True
1716,15/Carcinoma/339._big_gallery.jpeg,2,Carcinoma,1176,False
1717,15/Carcinoma/338._big_gallery.jpeg,2,Carcinoma,1177,True
1718,15/Carcinoma/337._big_gallery.jpeg,2,Carcinoma,1178,False
1719,15/Carcinoma/336._big_gallery.jpeg,2,Carcinoma,1179,False
1720,15/Carcinoma/335._big_gallery.jpeg,2,Carcinoma,1180,False
1721,15/Carcinoma/323._big_gallery.jpeg,2,Carcinoma,1181,False
1722,15/Carcinoma/323._big_gallery 2.jpeg,2,Carcinoma,1182,False
1723,15/Carcinoma/322._big_gallery.jpeg,2,Carcinoma,1183,False
1724,15/Carcinoma/320._big_gallery.jpeg,2,Carcinoma,1184,True
1725,15/Carcinoma/24d919f309170d909a749bbb1c54bb_big_gallery.jpg,2,Carcinoma,1110,False
1727,15/Carcinoma/2022-06-09 14_11_15-Window.jpg,2,Carcinoma,1186,True
1728,15/Carcinoma/2022-06-09 14_11_12-Window.jpg,2,Carcinoma,1187,False
1729,15/Carcinoma/2022-06-09 14_11_08-Window.jpg,2,Carcinoma,1188,False
1730,15/Carcinoma/2022-06-09 14_10_31-Window.jpg,2,Carcinoma,1098,False
1731,15/Carcinoma/2022-06-09 14_09_55-Window.jpg,2,Carcinoma,1189,False
1732,15/Carcinoma/2022-06-09 14_09_52-Window.jpg,2,Carcinoma,1190,True
1733,15/Carcinoma/2022-06-09 14_09_47-Window.jpg,2,Carcinoma,1191,False
1735,15/Carcinoma/2022-06-09 14_09_42-Window.jpg,2,Carcinoma,1193,False
1736,15/Carcinoma/1f7b62094c98cd1b6ea2cbe2ee93db_big_gallery.JPG,2,Carcinoma,1131,False
1737,15/Carcinoma/170._big_gallery.jpeg,2,Carcinoma,1194,False
1740,15/Carcinoma/167._big_gallery.jpeg,2,Carcinoma,1197,True
1742,15/Carcinoma/165._big_gallery.jpeg,2,Carcinoma,1199,True
1743,15/Carcinoma/164._big_gallery.jpeg,2,Carcinoma,1200,False
1744,15/Carcinoma/163._big_gallery.jpeg,2,Carcinoma,1201,False
1745,15/Carcinoma/162._big_gallery.jpeg,2,Carcinoma,1202,False
1746,15/Carcinoma/161._big_gallery.jpeg,2,Carcinoma,1203,False
1747,15/Carcinoma/160._big_gallery.jpeg,2,Carcinoma,1204,False
1748,15/Carcinoma/159._big_gallery.jpeg,2,Carcinoma,1205,False
1749,15/Carcinoma/158._big_gallery.jpeg,2,Carcinoma,1206,False
1750,15/Carcinoma/157._big_gallery.jpeg,2,Carcinoma,1207,False
1751,15/Carcinoma/156._big_gallery.jpeg,2,Carcinoma,1208,False
1754,15/Carcinoma/153._big_gallery.jpeg,2,Carcinoma,1211,True
1755,15/Carcinoma/152._big_gallery.jpeg,2,Carcinoma,1212,False
1756,15/Carcinoma/151._big_gallery.jpeg,2,Carcinoma,1213,True
1758,15/Carcinoma/149._big_gallery.jpeg,2,Carcinoma,1215,True
1759,15/Carcinoma/148._big_gallery.jpeg,2,Carcinoma,1216,False
1760,15/Carcinoma/147._big_gallery.jpeg,2,Carcinoma,1217,False
1761,15/Carcinoma/146._big_gallery.jpeg,2,Carcinoma,1218,False
1762,15/Carcinoma/145._big_gallery.jpeg,2,Carcinoma,1219,True
1763,15/Carcinoma/144._big_gallery.jpeg,2,Carcinoma,1220,False
1766,15/Carcinoma/141._big_gallery.jpeg,2,Carcinoma,1223,False
1767,15/Carcinoma/140._big_gallery.jpeg,2,Carcinoma,1224,False
1768,15/Carcinoma/13d59343ab844910c10b035e21b7d4_big_gallery.jpg,2,Carcinoma,1225,False
1769,15/Carcinoma/139._big_gallery.jpeg,2,Carcinoma,1226,False
1770,15/Carcinoma/138._big_gallery.jpeg,2,Carcinoma,1227,True
1773,15/Carcinoma/135._big_gallery.jpeg,2,Carcinoma,1230,False
1774,15/Carcinoma/134._big_gallery.jpeg,2,Carcinoma,1231,False
1775,15/Carcinoma/133._big_gallery.jpeg,2,Carcinoma,1232,True
1776,15/Carcinoma/132._big_gallery.jpeg,2,Carcinoma,1233,False
1777,15/Carcinoma/131._big_gallery.jpeg,2,Carcinoma,1234,True
1781,15/Carcinoma/127._big_gallery.jpeg,2,Carcinoma,1238,False
1782,15/Carcinoma/126._big_gallery.jpeg,2,Carcinoma,1239,False
1783,15/Carcinoma/125._big_gallery.jpeg,2,Carcinoma,1240,False
1785,15/Carcinoma/123._big_gallery.jpeg,2,Carcinoma,1078,False
1786,15/Carcinoma/122._big_gallery.jpeg,2,Carcinoma,1079,False
1787,15/Carcinoma/121._cig_gallery.jpeg,2,Carcinoma,1242,False
1788,15/Carcinoma/121._big_gallery.jpeg,2,Carcinoma,1080,False
1789,15/Carcinoma/120._cig_gallery.jpeg,2,Carcinoma,1243,False
1790,15/Carcinoma/120._big_gallery.jpeg,2,Carcinoma,1081,False
1791,15/Carcinoma/119._cig_gallery.jpeg,2,Carcinoma,1244,True
1792,15/Carcinoma/119._big_gallery.jpeg,2,Carcinoma,1081,False
1793,15/Carcinoma/118._cig_gallery.jpeg,2,Carcinoma,1245,False
1794,15/Carcinoma/118._big_gallery.jpeg,2,Carcinoma,1082,False
1795,15/Carcinoma/117._cig_gallery.jpeg,2,Carcinoma,1246,False
1797,15/Carcinoma/116._cig_gallery.jpeg,2,Carcinoma,1247,True
1800,15/Carcinoma/115._big_gallery.jpeg,2,Carcinoma,1085,False
1801,15/Carcinoma/114._cig_gallery.jpeg,2,Carcinoma,1249,False
1802,15/Carcinoma/114._big_gallery.jpeg,2,Carcinoma,1088,False
1803,15/Carcinoma/113._cig_gallery.jpeg,2,Carcinoma,1250,False
1806,15/Carcinoma/112._big_gallery.jpeg,2,Carcinoma,1090,False
1807,15/Carcinoma/111._cig_gallery.jpeg,2,Carcinoma,1252,False
1808,15/Carcinoma/111._big_gallery.jpeg,2,Carcinoma,1091,True
1810,15/Carcinoma/110._big_gallery.jpeg,2,Carcinoma,1092,False
1811,15/Carcinoma/109._cig_gallery.jpeg,2,Carcinoma,1254,False
1815,15/Carcinoma/107._cig_gallery.jpeg,2,Carcinoma,1256,False
1816,15/Carcinoma/107._big_gallery.jpeg,2,Carcinoma,1095,True
1817,15/Carcinoma/106._cig_gallery.jpeg,2,Carcinoma,1257,False
1818,15/Carcinoma/106._big_gallery.jpeg,2,Carcinoma,1096,False
1820,15/Carcinoma/105._big_gallery.jpeg,2,Carcinoma,1097,False
1821,15/Carcinoma/104._cig_gallery.jpeg,2,Carcinoma,1259,False
1822,15/Carcinoma/104._big_gallery.jpeg,2,Carcinoma,1100,False
1824,15/Carcinoma/103._big_gallery.jpeg,2,Carcinoma,1101,False
1825,15/Carcinoma/102._cig_gallery.jpeg,2,Carcinoma,1261,False
1826,15/Carcinoma/102._big_gallery.jpeg,2,Carcinoma,1102,True
1827,15/Carcinoma/101._cig_gallery.jpeg,2,Carcinoma,1262,False
1828,15/Carcinoma/101._big_gallery.jpeg,2,Carcinoma,1103,False
1829,15/Carcinoma/100._cig_gallery.jpeg,2,Carcinoma,1263,True
1830,15/Carcinoma/100._big_gallery.jpeg,2,Carcinoma,1104,False
1831,15/Carcinoma/0f2d0c5dba6efbe88cb85305fc6a73_big_gallery.jpg,2,Carcinoma,1264,False
1833,15/Ependimoma/fdc9f534e7b94df251dc7ff7444c71_big_gallery.jpeg,3,Ependimoma,1266,True
1834,15/Ependimoma/f779571b1a15ea30a6c6735820fe12_big_gallery.jpeg,3,Ependimoma,1267,True
1835,15/Ependimoma/f604aa5376e769ca5041c64d22d596_big_gallery.jpg,3,Ependimoma,1268,True
1837,15/Ependimoma/ed8ff9c97ad721bce4ec903081e326_big_gallery.jpeg,3,Ependimoma,1270,False
1838,15/Ependimoma/ecdf35fb96b10351f74eba1c07e826_big_gallery.jpeg,3,Ependimoma,1271,False
1839,15/Ependimoma/ebf441cf719361ebf2a65280c6d04c_big_gallery.jpeg,3,Ependimoma,1272,True
1840,15/Ependimoma/eacbe7eb1bada019a29a26dfc9c5b6_big_gallery.jpeg,3,Ependimoma,1273,False
1842,15/Ependimoma/e7e7a529db92ea7a00a49233b0a3cb_big_gallery.jpg,3,Ependimoma,1275,False
1844,15/Ependimoma/e55f90c1a15a6d9ffa6bbc5a8c55fc_big_gallery.jpg,3,Ependimoma,1277,True
1846,15/Ependimoma/e27a32c93ec8e4ca25947af9f7dd94_big_gallery.jpeg,3,Ependimoma,1279,False
1847,15/Ependimoma/dff71810d06f9a1d15acc44abb5b8d_big_gallery.jpeg,3,Ependimoma,1280,True
1848,15/Ependimoma/ddebe2c382ed817470dac06d30cc20_big_gallery.jpeg,3,Ependimoma,1281,False
1849,15/Ependimoma/d9a7dfd2b6c3e6d341dc6b010479e5_big_gallery.jpg,3,Ependimoma,1282,False
1851,15/Ependimoma/d3c141c86fcde38a235f092a6870ae_big_gallery.jpeg,3,Ependimoma,1284,True
1852,15/Ependimoma/d23eb6f105a0d10c603997e60dd31c_big_gallery.jpg,3,Ependimoma,1285,False
1853,15/Ependimoma/d1d5bed7a94acc05ac6ef7d1dd21a6_big_gallery.jpeg,3,Ependimoma,1286,False
1854,15/Ependimoma/d18353902078dcc8c5d40122f17c8e_big_gallery.jpeg,3,Ependimoma,1287,False
1855,15/Ependimoma/d10b9aa14bcabe725be640741b4862_big_gallery.jpeg,3,Ependimoma,1288,True
1856,15/Ependimoma/d0c11e91bb199e8691cc6cbe533e3c_big_gallery.jpeg,3,Ependimoma,1289,False
1857,15/Ependimoma/d06f53841ee50c43160fb4647ddd50_big_gallery.jpeg,3,Ependimoma,1290,False
1860,15/Ependimoma/caf5dfbaa18d829ebfe0359f5e9780_big_gallery.jpeg,3,Ependimoma,1293,False
1861,15/Ependimoma/c8e8dbd4ef731e7cf8a1dd886605db_big_gallery.jpg,3,Ependimoma,1294,False
1862,15/Ependimoma/c7c70141ef7b2cea735a73bab88f97_big_gallery.jpeg,3,Ependimoma,1295,True
1864,15/Ependimoma/c65b3b48fe64319ea27e603d813277_big_gallery.jpeg,3,Ependimoma,1297,True
1865,15/Ependimoma/c4910a0312cd2ae1e2b971835665ea_big_gallery.jpeg,3,Ependimoma,1298,True
1866,15/Ependimoma/c43b54b4da1d6a07e1006ef1ea54ee_big_gallery.jpeg,3,Ependimoma,1299,True
1868,15/Ependimoma/bf09c24b0a36f8ab591f8b9e9ee2c5_big_gallery.jpeg,3,Ependimoma,1301,True
1869,15/Ependimoma/bec760b08b33fc5c8efa1cf200ba57_big_gallery.jpeg,3,Ependimoma,1302,True
1870,15/Ependimoma/baaab536afc14df57e15e0cf69c8c4_big_gallery.jpeg,3,Ependimoma,1303,True
1871,15/Ependimoma/b386aebf981e7ce873c58bd5cf448f_big_gallery.jpeg,3,Ependimoma,1304,True
1872,15/Ependimoma/b32856778f8e49b306b406c18570f7_big_gallery.jpg,3,Ependimoma,1305,False
1876,15/Ependimoma/ab04e146abb7f6494f21e9bf82f0f3_big_gallery.jpeg,3,Ependimoma,1309,False
1877,15/Ependimoma/aa0e12a5ab2ef840614fc9e76bb17d_big_gallery.jpeg,3,Ependimoma,1310,False
1878,15/Ependimoma/a9a1bf5325bb56c707330e65ba6a92_big_gallery.jpeg,3,Ependimoma,1311,False
1879,15/Ependimoma/a8cb389bc9f977b6d0e025fad579cd_big_gallery.jpg,3,Ependimoma,1312,False
1880,15/Ependimoma/a70075686267a2266269483abc3dec_big_gallery.jpeg,3,Ependimoma,1313,False
1882,15/Ependimoma/a45ce7293334265a43aa4c7522b65f_big_gallery.jpg,3,Ependimoma,1315,True
1883,15/Ependimoma/a3fcb2219a60e2c5f8c051a4632e12_big_gallery.jpeg,3,Ependimoma,1316,False
1887,15/Ependimoma/a017c8939ebb1d831bbed844401324_big_gallery.jpeg,3,Ependimoma,1320,True
1888,15/Ependimoma/Ependimoma (9).jpeg,3,Ependimoma,1321,False
1889,15/Ependimoma/Ependimoma (8).jpeg,3,Ependimoma,1322,False
1890,15/Ependimoma/Ependimoma (7).jpeg,3,Ependimoma,1323,False
1893,15/Ependimoma/Ependimoma (41).jpeg,3,Ependimoma,1267,True
1894,15/Ependimoma/Ependimoma (40).jpeg,3,Ependimoma,1271,False
1896,15/Ependimoma/Ependimoma (4).jpeg,3,Ependimoma,1326,True
1897,15/Ependimoma/Ependimoma (39).jpeg,3,Ependimoma,1273,False
1900,15/Ependimoma/Ependimoma (36).jpeg,3,Ependimoma,1286,False
1901,15/Ependimoma/Ependimoma (35).jpeg,3,Ependimoma,1295,False
1902,15/Ependimoma/Ependimoma (34).jpeg,3,Ependimoma,1301,True
1903,15/Ependimoma/Ependimoma (33).jpeg,3,Ependimoma,1302,True
1906,15/Ependimoma/Ependimoma (30).jpeg,3,Ependimoma,1310,False
1907,15/Ependimoma/Ependimoma (3).jpg,3,Ependimoma,1327,False
1908,15/Ependimoma/Ependimoma (3).jpeg,3,Ependimoma,1328,False
1909,15/Ependimoma/Ependimoma (29).jpeg,3,Ependimoma,1313,False
1911,15/Ependimoma/Ependimoma (27).jpeg,3,Ependimoma,1329,False
1912,15/Ependimoma/Ependimoma (26).jpeg,3,Ependimoma,1330,True
1913,15/Ependimoma/Ependimoma (25).jpeg,3,Ependimoma,1331,True
1914,15/Ependimoma/Ependimoma (24).jpeg,3,Ependimoma,1332,True
1915,15/Ependimoma/Ependimoma (23).jpeg,3,Ependimoma,1333,True
1916,15/Ependimoma/Ependimoma (22).jpeg,3,Ependimoma,1334,True
1918,15/Ependimoma/Ependimoma (20).jpeg,3,Ependimoma,1336,False
1919,15/Ependimoma/Ependimoma (2).jpg,3,Ependimoma,1337,False
1920,15/Ependimoma/Ependimoma (2).jpeg,3,Ependimoma,1338,True
1922,15/Ependimoma/Ependimoma (18).jpeg,3,Ependimoma,1340,False
1924,15/Ependimoma/Ependimoma (16).jpeg,3,Ependimoma,1342,False
1925,15/Ependimoma/Ependimoma (15).jpeg,3,Ependimoma,1343,False
1926,15/Ependimoma/Ependimoma (14).jpeg,3,Ependimoma,1344,False
1927,15/Ependimoma/Ependimoma (13).jpeg,3,Ependimoma,1345,False
1928,15/Ependimoma/Ependimoma (12).jpeg,3,Ependimoma,1346,True
1931,15/Ependimoma/Ependimoma (1).jpg,3,Ependimoma,1349,True
1932,15/Ependimoma/Ependimoma (1).jpeg,3,Ependimoma,1350,True
1933,15/Ependimoma/9ec6790f032c98995bb7fc2b2961ca_big_gallery.jpeg,3,Ependimoma,1351,False
1934,15/Ependimoma/9e44d82b4c33d64c8df1a7336c9b63_big_gallery.jpeg,3,Ependimoma,1352,True
1935,15/Ependimoma/9c445e2866345c299517f07c513ad4_big_gallery.jpeg,3,Ependimoma,1321,False
1936,15/Ependimoma/9c0cac4134f10608d6b8c1c96b9cf9_big_gallery.jpg,3,Ependimoma,1353,True
1937,15/Ependimoma/955b9b60e61b1053e8d11419369b7a_big_gallery.jpeg,3,Ependimoma,1333,False
1938,15/Ependimoma/9494559d00098562232d976da2ad2a_big_gallery.jpeg,3,Ependimoma,1329,False
1939,15/Ependimoma/917ac83c5df6b55205a9f024bd9071_big_gallery.jpeg,3,Ependimoma,1354,True
1940,15/Ependimoma/8886084b5ac2ca9bb877d2e4855825_big_gallery.jpeg,3,Ependimoma,1355,True
1941,15/Ependimoma/87b1882711f12d46d81e74f7166cc6_big_gallery.jpeg,3,Ependimoma,1340,True
1942,15/Ependimoma/828d43dc955aee1a3fbc78f06c4b5f_big_gallery.jpeg,3,Ependimoma,1334,True
1943,15/Ependimoma/814884ab552651d3297ed8b5c3a4f8_big_gallery.jpeg,3,Ependimoma,1356,True
1944,15/Ependimoma/80eaf8167254850f03fef8e92b1d42_big_gallery.jpeg,3,Ependimoma,1357,False
1949,15/Ependimoma/787d42b76e207ace18f8c4ec0ae969_big_gallery.jpg,3,Ependimoma,1362,False
1950,15/Ependimoma/77df45ef77e25a74b72d242b7f296e_big_gallery.jpeg,3,Ependimoma,1363,False
1951,15/Ependimoma/77311b71ece3fc372346ec9435ef72_big_gallery.jpeg,3,Ependimoma,1364,True
1952,15/Ependimoma/759770af73daedf887196ebb927aaf_big_gallery.jpeg,3,Ependimoma,1330,True
1953,15/Ependimoma/73c7a6d5cd132813aa32de7063b8ab_big_gallery.jpeg,3,Ependimoma,1365,False
1954,15/Ependimoma/70346483d93a0b4a272418736ad3be_big_gallery.jpg,3,Ependimoma,1366,True
