idx,path,class_idx,class,group,kept_equalized
797,15_data_copy/Astrocitoma/f03800855635d6119a5f08f1576a46_big_gallery.jpeg,1,Astrocitoma,547,False
798,15_data_copy/Astrocitoma/f01b56d042cc1ec8436046922449ad9f95028413bef554c6c3aade1b0dfe5471_big_gallery.jpeg,1,Astrocitoma,548,False
801,15_data_copy/Astrocitoma/export--689458605_big_gallery.jpeg,1,Astrocitoma,551,False
802,15_data_copy/Astrocitoma/export--689458604_big_gallery.jpeg,1,Astrocitoma,552,False
803,15_data_copy/Astrocitoma/export--689458603_big_gallery.jpeg,1,Astrocitoma,553,False
804,15_data_copy/Astrocitoma/export--689458602_big_gallery.jpeg,1,Astrocitoma,554,False
807,15_data_copy/Astrocitoma/export--689458569_big_gallery.jpeg,1,Astrocitoma,557,False
808,15_data_copy/Astrocitoma/eff23c911531744a03a900b8a45c1061e06947b4a9c36994bcfde390ed5d138d_big_gallery.jpeg,1,Astrocitoma,558,True
809,15_data_copy/Astrocitoma/efedbc88b26b2c80da45d90ec2ea51_big_gallery.jpeg,1,Astrocitoma,559,False
811,15_data_copy/Astrocitoma/eea9997832bb8fa3465f80162cd732_big_gallery.jpg,1,Astrocitoma,561,True
813,15_data_copy/Astrocitoma/eda3b87b9ef2b2b487321a0f9b4807_big_gallery.jpeg,1,Astrocitoma,563,True
814,15_data_copy/Astrocitoma/ecdcc3c21e5bb67fd86822053b178c_big_gallery.jpeg,1,Astrocitoma,564,False
815,15_data_copy/Astrocitoma/ec69eaa2f63552270ac8dd2e028e88_big_gallery.jpeg,1,Astrocitoma,565,False
816,15_data_copy/Astrocitoma/ebd862c8bfd4028cf422c5b1c0b1bb_big_gallery.jpeg,1,Astrocitoma,566,False
818,15_data_copy/Astrocitoma/e968ec538fb7f2e5631e92de900154_big_gallery.jpg,1,Astrocitoma,568,False
819,15_data_copy/Astrocitoma/e91464b4b55d0a90918d0a43398767_big_gallery.jpeg,1,Astrocitoma,569,False
820,15_data_copy/Astrocitoma/e8fe333675743676ac8a1fa2c92f809c4cda4dd29dce7016166e84f632a82f13_big_gallery.jpeg,1,Astrocitoma,570,False
821,15_data_copy/Astrocitoma/e8d3ef60e72360826d790e9e0a3c6cbc55837f343f642b2f6d2cef704e26e46e_big_gallery.jpeg,1,Astrocitoma,571,False
824,15_data_copy/Astrocitoma/e5f6480fbd7d4de34999f88423b68b_big_gallery.jpeg,1,Astrocitoma,574,False
826,15_data_copy/Astrocitoma/e57ee7b7e9fb01a4fde9fbe8b58c65_big_gallery.jpeg,1,Astrocitoma,576,False
828,15_data_copy/Astrocitoma/e483acc51553a3f911e07e8dde32cf_big_gallery.jpeg,1,Astrocitoma,578,False
829,15_data_copy/Astrocitoma/e4564dffd85e741185d4a07fec4dd921e4aaf6556e94440bf8200f2aab058add_big_gallery.jpeg,1,Astrocitoma,579,False
830,15_data_copy/Astrocitoma/e2fbde53656409af36a5bf456fbecd_big_gallery.jpeg,1,Astrocitoma,580,False
831,15_data_copy/Astrocitoma/e122d7db9d094f881ec919bac1614b_big_gallery.jpeg,1,Astrocitoma,581,False
832,15_data_copy/Astrocitoma/dea459a66d4d7a2b0b49b91a5490fe_big_gallery.jpeg,1,Astrocitoma,582,False
833,15_data_copy/Astrocitoma/dddc23ca7463690c693deff8b2cd89_big_gallery.jpeg,1,Astrocitoma,583,False
836,15_data_copy/Astrocitoma/da4b5a7eaa32abcceb757ca85597c3b4d0adc63584d214e4721ed2e7c8154082_big_gallery.jpeg,1,Astrocitoma,586,False
837,15_data_copy/Astrocitoma/da03615407e92ebf94243f0e36bcde_big_gallery.jpeg,1,Astrocitoma,587,False
838,15_data_copy/Astrocitoma/d93e5c441bca25ae261ce83989326e_big_gallery.jpeg,1,Astrocitoma,588,False
839,15_data_copy/Astrocitoma/d8d05a3d5f401fe8eafb42e155448c3b9745d6114193ec6961bc1493585150f4_big_gallery.jpeg,1,Astrocitoma,589,False
841,15_data_copy/Astrocitoma/d829711980aca08af42b3d224a119219951e3577277637171f949ccf5289db44_big_gallery.jpeg,1,Astrocitoma,591,False
842,15_data_copy/Astrocitoma/d5f5fbe83e0b9e7b07c1abe7e4037a_big_gallery.jpeg,1,Astrocitoma,592,False
843,15_data_copy/Astrocitoma/d5be55f80ec34b5113d74f2815a070_big_gallery.jpeg,1,Astrocitoma,593,False
845,15_data_copy/Astrocitoma/d57a284757c0bd58476d178f193f96_big_gallery.jpg,1,Astrocitoma,595,False
846,15_data_copy/Astrocitoma/d53e5edfd6b5b101a11a70257b70df_big_gallery.jpeg,1,Astrocitoma,596,False
847,15_data_copy/Astrocitoma/d4a0c7c6e53c7e2f65ccb71e407ada_big_gallery.jpeg,1,Astrocitoma,597,True
849,15_data_copy/Astrocitoma/d321bf7c5b7b4d939b0442dc931a07f1ae77795776077ef61aeb30e092351adb_big_gallery.jpeg,1,Astrocitoma,571,False
850,15_data_copy/Astrocitoma/d2a95bd7abaaa5505bd69425801f3e_big_gallery.jpeg,1,Astrocitoma,599,False
852,15_data_copy/Astrocitoma/d0c37285b223cd67eacdf8a960465c_big_gallery.jpeg,1,Astrocitoma,601,False
853,15_data_copy/Astrocitoma/d0b3cbd885fa157b6f1786516874d99b156e0a9dcff8dbe93d3e81d05b4b6230_big_gallery.jpeg,1,Astrocitoma,602,False
855,15_data_copy/Astrocitoma/cf6b44523802e0b1b213cf53c9883b594737bb68d38e6cf6db69097b3ee240f9_big_gallery.jpeg,1,Astrocitoma,546,False
858,15_data_copy/Astrocitoma/cd90aa434c0e1d8904737ee9e29758_big_gallery.jpg,1,Astrocitoma,606,False
860,15_data_copy/Astrocitoma/ccbc8c7cbdf91e57dd60665856aadd_big_gallery.jpeg,1,Astrocitoma,608,False
861,15_data_copy/Astrocitoma/cc4b8de9741dd71c8123909453ad48_big_gallery.jpeg,1,Astrocitoma,609,True
862,15_data_copy/Astrocitoma/ca7d69ef3b4e020f9dfaefef98b248_big_gallery.jpeg,1,Astrocitoma,610,False
863,15_data_copy/Astrocitoma/ca14b6bb9bfa1a207121f9d0760cd9_big_gallery.jpeg,1,Astrocitoma,611,True
864,15_data_copy/Astrocitoma/c8c756a353485e56119b9365b4eeb5_big_gallery.jpeg,1,Astrocitoma,612,True
865,15_data_copy/Astrocitoma/c653299c6ade8546c11d6a6e1297cd_big_gallery.jpeg,1,Astrocitoma,613,False
866,15_data_copy/Astrocitoma/c55f6894a0909edb2c288832f89ae6_big_gallery.jpeg,1,Astrocitoma,614,False
867,15_data_copy/Astrocitoma/c5225ae3c0e2494a42a5c4f80ba828135f8308ff59584d2ae479484c0027f52a_big_gallery.jpeg,1,Astrocitoma,615,False
868,15_data_copy/Astrocitoma/c4c55461aef631f362f745567eb818_big_gallery.jpeg,1,Astrocitoma,616,False
869,15_data_copy/Astrocitoma/c1e786324abadd7bbeaf5ffb0a975a_big_gallery.jpg,1,Astrocitoma,617,False
870,15_data_copy/Astrocitoma/c193c17b83dd08d36a7d1e153a6c7b_big_gallery.jpeg,1,Astrocitoma,618,False
871,15_data_copy/Astrocitoma/c1264a59d3c33816a4a221c1c658bc_big_gallery.jpeg,1,Astrocitoma,619,False
872,15_data_copy/Astrocitoma/c0bcfcad2d83661c11d9a537cbbccf_big_gallery.jpeg,1,Astrocitoma,620,False
874,15_data_copy/Astrocitoma/c075c39363d0adf0d6569a15e1d10d_big_gallery.jpeg,1,Astrocitoma,622,False
876,15_data_copy/Astrocitoma/be0283af75cae8e9ec02613cdf57c4_big_gallery.jpeg,1,Astrocitoma,624,False
877,15_data_copy/Astrocitoma/bd4d75c923746aba971e0774851a81_big_gallery.jpeg,1,Astrocitoma,625,True
879,15_data_copy/Astrocitoma/bae960b8ef3ca6e4794936a0a8438ba5e5cb40022dd79e63d9b7f89f8f8f56e8_big_gallery.jpeg,1,Astrocitoma,579,False
880,15_data_copy/Astrocitoma/b862db182018a891a1f2c7808dc222_big_gallery.jpg,1,Astrocitoma,627,False
881,15_data_copy/Astrocitoma/b846f15e1fc48df774fb2c3f25d3c1_big_gallery.jpeg,1,Astrocitoma,628,True
882,15_data_copy/Astrocitoma/b803759b78a21991ea394ee1f79b5b_big_gallery.jpeg,1,Astrocitoma,629,False
883,15_data_copy/Astrocitoma/b784b05a5af8c39570dacc7dea8b38_big_gallery.jpeg,1,Astrocitoma,630,True
884,15_data_copy/Astrocitoma/b74bb1db0477ca61b8b626226503cf_big_gallery.jpg,1,Astrocitoma,631,False
888,15_data_copy/Astrocitoma/b2a4200ac754e2bb6da243297b41d2_big_gallery.jpeg,1,Astrocitoma,635,False
889,15_data_copy/Astrocitoma/b1dfd61cc8b1731e0978c20f1564f6_big_gallery.jpeg,1,Astrocitoma,636,False
890,15_data_copy/Astrocitoma/b06d430410724cdeb9c8f374da7fe0_big_gallery.jpeg,1,Astrocitoma,637,False
891,15_data_copy/Astrocitoma/b02d74ad9d39a60d64826824ed6324_big_gallery.jpeg,1,Astrocitoma,638,False
892,15_data_copy/Astrocitoma/astro_infraT (9).jpg,1,Astrocitoma,639,False
894,15_data_copy/Astrocitoma/astro_infraT (8).jpg,1,Astrocitoma,641,False
896,15_data_copy/Astrocitoma/astro_infraT (7).jpg,1,Astrocitoma,643,False
897,15_data_copy/Astrocitoma/astro_infraT (7).jpeg,1,Astrocitoma,644,False
898,15_data_copy/Astrocitoma/astro_infraT (6).jpg,1,Astrocitoma,645,False
899,15_data_copy/Astrocitoma/astro_infraT (6).jpeg,1,Astrocitoma,646,True
900,15_data_copy/Astrocitoma/astro_infraT (5).jpg,1,Astrocitoma,647,False
901,15_data_copy/Astrocitoma/astro_infraT (5).jpeg,1,Astrocitoma,648,False
903,15_data_copy/Astrocitoma/astro_infraT (4).jpeg,1,Astrocitoma,650,True
904,15_data_copy/Astrocitoma/astro_infraT (3).jpg,1,Astrocitoma,651,False
905,15_data_copy/Astrocitoma/astro_infraT (3).jpeg,1,Astrocitoma,652,False
906,15_data_copy/Astrocitoma/astro_infraT (28).jpeg,1,Astrocitoma,653,True
907,15_data_copy/Astrocitoma/astro_infraT (27).jpeg,1,Astrocitoma,654,False
908,15_data_copy/Astrocitoma/astro_infraT (26).jpeg,1,Astrocitoma,655,False
909,15_data_copy/Astrocitoma/astro_infraT (25).jpeg,1,Astrocitoma,656,False
910,15_data_copy/Astrocitoma/astro_infraT (24).jpeg,1,Astrocitoma,657,False
912,15_data_copy/Astrocitoma/astro_infraT (22).jpeg,1,Astrocitoma,659,False
913,15_data_copy/Astrocitoma/astro_infraT (21).jpeg,1,Astrocitoma,660,False
915,15_data_copy/Astrocitoma/astro_infraT (2).jpg,1,Astrocitoma,662,False
916,15_data_copy/Astrocitoma/astro_infraT (2).jpeg,1,Astrocitoma,663,False
917,15_data_copy/Astrocitoma/astro_infraT (19).jpeg,1,Astrocitoma,664,False
922,15_data_copy/Astrocitoma/astro_infraT (15).jpeg,1,Astrocitoma,667,False
923,15_data_copy/Astrocitoma/astro_infraT (14).jpg,1,Astrocitoma,668,False
924,15_data_copy/Astrocitoma/astro_infraT (14).jpeg,1,Astrocitoma,669,False
925,15_data_copy/Astrocitoma/astro_infraT (13).jpg,1,Astrocitoma,670,True
926,15_data_copy/Astrocitoma/astro_infraT (13).jpeg,1,Astrocitoma,644,False
928,15_data_copy/Astrocitoma/astro_infraT (12).jpeg,1,Astrocitoma,672,False
929,15_data_copy/Astrocitoma/astro_infraT (11).jpg,1,Astrocitoma,673,False
930,15_data_copy/Astrocitoma/astro_infraT (11).jpeg,1,Astrocitoma,674,False
932,15_data_copy/Astrocitoma/astro_infraT (10).jpeg,1,Astrocitoma,663,False
933,15_data_copy/Astrocitoma/astro_infraT (1).jpg,1,Astrocitoma,676,False
934,15_data_copy/Astrocitoma/astro_infraT (1).jpeg,1,Astrocitoma,677,False
937,15_data_copy/Astrocitoma/ae86568ce9c94a6bb9644a5b6900b2_big_gallery.jpeg,1,Astrocitoma,680,False
938,15_data_copy/Astrocitoma/ae73bdcf5564edf74f64785ffb0fc5_big_gallery.jpeg,1,Astrocitoma,681,False
942,15_data_copy/Astrocitoma/ac993875b9ff6a14aaa1b0bc7a7cef_big_gallery.jpeg,1,Astrocitoma,684,False
943,15_data_copy/Astrocitoma/ab79c8df3e061b384fed723673e83cad4445bfd967934ce9e2a8a9e611dc504c_big_gallery.jpeg,1,Astrocitoma,570,False
946,15_data_copy/Astrocitoma/aa7dbdbb98a6e0bf26f0174d6c94bb_big_gallery.jpeg,1,Astrocitoma,687,False
948,15_data_copy/Astrocitoma/a70d2a2449e90d01557afe42f28f95_big_gallery.jpeg,1,Astrocitoma,689,False
950,15_data_copy/Astrocitoma/a64dda7487cad4d624927627df5297_big_gallery.jpg,1,Astrocitoma,690,False
951,15_data_copy/Astrocitoma/a547031009eb9b63f68a2027bbb26f_big_gallery.jpeg,1,Astrocitoma,691,False
952,15_data_copy/Astrocitoma/a3b6ded68ff71b6f59cd7a94332ecd_big_gallery.jpg,1,Astrocitoma,692,False
953,15_data_copy/Astrocitoma/a245bfec122c73bbf3574213dfc0858cceb9833a885311a808d49c6c4929330f_big_gallery.jpeg,1,Astrocitoma,546,False
954,15_data_copy/Astrocitoma/a201ca3f0d6f02f19e6f5584fd5094_big_gallery.jpeg,1,Astrocitoma,693,False
955,15_data_copy/Astrocitoma/a1c8783fde351968a7277b093cfdbaade9db0e7be7f02e5ac206784d7e2e4326_big_gallery.jpeg,1,Astrocitoma,571,False
956,15_data_copy/Astrocitoma/a1b8fc68b13528c5ca99054d07ec52_big_gallery.jpeg,1,Astrocitoma,694,False
957,15_data_copy/Astrocitoma/a1880e8f90ed9f7a028f353f0600d3_big_gallery.jpg,1,Astrocitoma,695,False
958,15_data_copy/Astrocitoma/a1145db983858608e00bac78448b927cd07dfb7d5fdf8be68d7d7bbe37bf0df1_big_gallery.jpeg,1,Astrocitoma,696,False
959,15_data_copy/Astrocitoma/a0287325a058f14666d4ef48d28c9e_big_gallery.jpeg,1,Astrocitoma,697,False
960,15_data_copy/Astrocitoma/IMG-0008-00012_big_gallery.jpeg,1,Astrocitoma,698,False
961,15_data_copy/Astrocitoma/IMG-0008-00011_big_gallery.jpeg,1,Astrocitoma,699,False
962,15_data_copy/Astrocitoma/IMG-0008-00010_big_gallery.jpeg,1,Astrocitoma,700,False
963,15_data_copy/Astrocitoma/IMG-0007-00015_big_gallery.jpeg,1,Astrocitoma,701,False
964,15_data_copy/Astrocitoma/IMG-0007-00014_big_gallery.jpeg,1,Astrocitoma,702,False
966,15_data_copy/Astrocitoma/IMG-0007-00012_big_gallery.jpeg,1,Astrocitoma,704,False
967,15_data_copy/Astrocitoma/IMG-0007-00011_big_gallery.jpeg,1,Astrocitoma,705,False
968,15_data_copy/Astrocitoma/IMG-0007-00010_big_gallery.jpeg,1,Astrocitoma,706,True
969,15_data_copy/Astrocitoma/IMG-0007-00009_big_gallery.jpeg,1,Astrocitoma,707,False
970,15_data_copy/Astrocitoma/IMG-0007-00008_big_gallery.jpeg,1,Astrocitoma,708,False
972,15_data_copy/Astrocitoma/IMG-0004-00011_big_gallery.jpeg,1,Astrocitoma,710,False
974,15_data_copy/Astrocitoma/IMG-0004-00009_big_gallery.jpeg,1,Astrocitoma,712,False
975,15_data_copy/Astrocitoma/IMG-0001-00011_big_gallery.jpeg,1,Astrocitoma,713,False
977,15_data_copy/Astrocitoma/IMG-0001-00009_big_gallery.jpeg,1,Astrocitoma,715,False
978,15_data_copy/Astrocitoma/IMG-0001-00008_big_gallery.jpeg,1,Astrocitoma,716,False
979,15_data_copy/Astrocitoma/IMG-0001-00007_big_gallery.jpeg,1,Astrocitoma,717,False
980,15_data_copy/Astrocitoma/IMG-0001-00006_big_gallery.jpeg,1,Astrocitoma,718,False
984,15_data_copy/Astrocitoma/IM0012_big_gallery.jpeg,1,Astrocitoma,722,False
985,15_data_copy/Astrocitoma/IM0011_big_gallery.jpeg,1,Astrocitoma,723,False
986,15_data_copy/Astrocitoma/IM0010_big_gallery.jpeg,1,Astrocitoma,724,False
987,15_data_copy/Astrocitoma/IM0009_big_gallery.jpeg,1,Astrocitoma,725,False
988,15_data_copy/Astrocitoma/IM0008_big_gallery.jpeg,1,Astrocitoma,726,False
991,15_data_copy/Astrocitoma/Astrocitoma (99).jpeg,1,Astrocitoma,625,False
994,15_data_copy/Astrocitoma/Astrocitoma (96).jpeg,1,Astrocitoma,629,False
995,15_data_copy/Astrocitoma/Astrocitoma (95).jpeg,1,Astrocitoma,635,False
996,15_data_copy/Astrocitoma/Astrocitoma (94).jpeg,1,Astrocitoma,636,False
997,15_data_copy/Astrocitoma/Astrocitoma (93).jpeg,1,Astrocitoma,653,False
998,15_data_copy/Astrocitoma/Astrocitoma (92).jpeg,1,Astrocitoma,654,False
999,15_data_copy/Astrocitoma/Astrocitoma (91).jpeg,1,Astrocitoma,655,False
1000,15_data_copy/Astrocitoma/Astrocitoma (90).jpeg,1,Astrocitoma,656,False
1001,15_data_copy/Astrocitoma/Astrocitoma (9).jpg,1,Astrocitoma,729,False
1002,15_data_copy/Astrocitoma/Astrocitoma (9).jpeg,1,Astrocitoma,570,False
1003,15_data_copy/Astrocitoma/Astrocitoma (89).jpeg,1,Astrocitoma,657,False
1005,15_data_copy/Astrocitoma/Astrocitoma (87).jpeg,1,Astrocitoma,659,False
1006,15_data_copy/Astrocitoma/Astrocitoma (86).jpeg,1,Astrocitoma,660,False
1008,15_data_copy/Astrocitoma/Astrocitoma (84).jpeg,1,Astrocitoma,664,False
1012,15_data_copy/Astrocitoma/Astrocitoma (80).jpeg,1,Astrocitoma,667,False
1013,15_data_copy/Astrocitoma/Astrocitoma (8).jpg,1,Astrocitoma,730,True
1014,15_data_copy/Astrocitoma/Astrocitoma (8).jpeg,1,Astrocitoma,731,False
1015,15_data_copy/Astrocitoma/Astrocitoma (79).jpeg,1,Astrocitoma,669,False
1016,15_data_copy/Astrocitoma/Astrocitoma (78).jpeg,1,Astrocitoma,644,False
1017,15_data_copy/Astrocitoma/Astrocitoma (77).jpeg,1,Astrocitoma,672,True
1018,15_data_copy/Astrocitoma/Astrocitoma (76).jpeg,1,Astrocitoma,674,False
1019,15_data_copy/Astrocitoma/Astrocitoma (75).jpeg,1,Astrocitoma,663,True
1022,15_data_copy/Astrocitoma/Astrocitoma (72).jpeg,1,Astrocitoma,644,False
1023,15_data_copy/Astrocitoma/Astrocitoma (71).jpeg,1,Astrocitoma,646,False
1024,15_data_copy/Astrocitoma/Astrocitoma (70).jpeg,1,Astrocitoma,648,False
1025,15_data_copy/Astrocitoma/Astrocitoma (7).jpg,1,Astrocitoma,732,True
1026,15_data_copy/Astrocitoma/Astrocitoma (7).jpeg,1,Astrocitoma,733,True
1027,15_data_copy/Astrocitoma/Astrocitoma (69).jpeg,1,Astrocitoma,650,False
1028,15_data_copy/Astrocitoma/Astrocitoma (68).jpeg,1,Astrocitoma,652,False
1029,15_data_copy/Astrocitoma/Astrocitoma (67).jpeg,1,Astrocitoma,663,False
1030,15_data_copy/Astrocitoma/Astrocitoma (66).jpeg,1,Astrocitoma,677,False
1033,15_data_copy/Astrocitoma/Astrocitoma (63).jpeg,1,Astrocitoma,684,True
1034,15_data_copy/Astrocitoma/Astrocitoma (62).jpeg,1,Astrocitoma,570,False
1039,15_data_copy/Astrocitoma/Astrocitoma (59).jpeg,1,Astrocitoma,696,False
1041,15_data_copy/Astrocitoma/Astrocitoma (57).jpeg,1,Astrocitoma,694,False
1043,15_data_copy/Astrocitoma/Astrocitoma (55).jpeg,1,Astrocitoma,736,False
1044,15_data_copy/Astrocitoma/Astrocitoma (54).jpeg,1,Astrocitoma,737,False
1045,15_data_copy/Astrocitoma/Astrocitoma (53).jpeg,1,Astrocitoma,738,False
1048,15_data_copy/Astrocitoma/Astrocitoma (50).jpeg,1,Astrocitoma,740,True
1050,15_data_copy/Astrocitoma/Astrocitoma (5).jpeg,1,Astrocitoma,742,False
1051,15_data_copy/Astrocitoma/Astrocitoma (49).jpeg,1,Astrocitoma,743,False
1052,15_data_copy/Astrocitoma/Astrocitoma (48).jpg,1,Astrocitoma,522,False
1053,15_data_copy/Astrocitoma/Astrocitoma (48).jpeg,1,Astrocitoma,744,True
1054,15_data_copy/Astrocitoma/Astrocitoma (47).jpg,1,Astrocitoma,617,False
1055,15_data_copy/Astrocitoma/Astrocitoma (47).jpeg,1,Astrocitoma,745,False
1056,15_data_copy/Astrocitoma/Astrocitoma (46).jpg,1,Astrocitoma,631,False
1059,15_data_copy/Astrocitoma/Astrocitoma (45).jpeg,1,Astrocitoma,744,False
1060,15_data_copy/Astrocitoma/Astrocitoma (44).jpg,1,Astrocitoma,668,False
1061,15_data_copy/Astrocitoma/Astrocitoma (44).jpeg,1,Astrocitoma,747,False
1062,15_data_copy/Astrocitoma/Astrocitoma (43).jpg,1,Astrocitoma,670,False
1066,15_data_copy/Astrocitoma/Astrocitoma (41).jpg,1,Astrocitoma,673,True
1067,15_data_copy/Astrocitoma/Astrocitoma (41).jpeg,1,Astrocitoma,750,False
1069,15_data_copy/Astrocitoma/Astrocitoma (40).jpeg,1,Astrocitoma,530,False
1071,15_data_copy/Astrocitoma/Astrocitoma (4).jpeg,1,Astrocitoma,752,False
1072,15_data_copy/Astrocitoma/Astrocitoma (39).jpg,1,Astrocitoma,639,False
1073,15_data_copy/Astrocitoma/Astrocitoma (39).jpeg,1,Astrocitoma,753,False
1074,15_data_copy/Astrocitoma/Astrocitoma (38).jpg,1,Astrocitoma,641,True
1075,15_data_copy/Astrocitoma/Astrocitoma (38).jpeg,1,Astrocitoma,754,False
1076,15_data_copy/Astrocitoma/Astrocitoma (37).jpg,1,Astrocitoma,643,False
1077,15_data_copy/Astrocitoma/Astrocitoma (37).jpeg,1,Astrocitoma,755,False
1078,15_data_copy/Astrocitoma/Astrocitoma (36).jpg,1,Astrocitoma,645,False
1079,15_data_copy/Astrocitoma/Astrocitoma (36).jpeg,1,Astrocitoma,756,False
1080,15_data_copy/Astrocitoma/Astrocitoma (35).jpg,1,Astrocitoma,647,False
1081,15_data_copy/Astrocitoma/Astrocitoma (35).jpeg,1,Astrocitoma,757,True
1083,15_data_copy/Astrocitoma/Astrocitoma (34).jpeg,1,Astrocitoma,758,False
1084,15_data_copy/Astrocitoma/Astrocitoma (33).jpg,1,Astrocitoma,651,False
1085,15_data_copy/Astrocitoma/Astrocitoma (33).jpeg,1,Astrocitoma,759,False
1086,15_data_copy/Astrocitoma/Astrocitoma (32).jpg,1,Astrocitoma,662,False
1087,15_data_copy/Astrocitoma/Astrocitoma (32).jpeg,1,Astrocitoma,760,True
1088,15_data_copy/Astrocitoma/Astrocitoma (31).jpg,1,Astrocitoma,676,False
1089,15_data_copy/Astrocitoma/Astrocitoma (31).jpeg,1,Astrocitoma,761,False
1090,15_data_copy/Astrocitoma/Astrocitoma (30).jpg,1,Astrocitoma,762,False
1092,15_data_copy/Astrocitoma/Astrocitoma (3).jpg,1,Astrocitoma,764,False
1094,15_data_copy/Astrocitoma/Astrocitoma (29).jpg,1,Astrocitoma,766,False
1095,15_data_copy/Astrocitoma/Astrocitoma (29).jpeg,1,Astrocitoma,767,False
1096,15_data_copy/Astrocitoma/Astrocitoma (28).jpg,1,Astrocitoma,768,False
1097,15_data_copy/Astrocitoma/Astrocitoma (28).jpeg,1,Astrocitoma,769,False
1098,15_data_copy/Astrocitoma/Astrocitoma (27).jpg,1,Astrocitoma,770,False
1099,15_data_copy/Astrocitoma/Astrocitoma (27).jpeg,1,Astrocitoma,771,False
1100,15_data_copy/Astrocitoma/Astrocitoma (26).jpg,1,Astrocitoma,772,False
1101,15_data_copy/Astrocitoma/Astrocitoma (26).jpeg,1,Astrocitoma,773,True
1104,15_data_copy/Astrocitoma/Astrocitoma (24).jpg,1,Astrocitoma,776,False
1105,15_data_copy/Astrocitoma/Astrocitoma (24).jpeg,1,Astrocitoma,777,False
1106,15_data_copy/Astrocitoma/Astrocitoma (23).jpg,1,Astrocitoma,778,False
1108,15_data_copy/Astrocitoma/Astrocitoma (22).jpg,1,Astrocitoma,780,False
1110,15_data_copy/Astrocitoma/Astrocitoma (21).jpg,1,Astrocitoma,782,False
1111,15_data_copy/Astrocitoma/Astrocitoma (21).jpeg,1,Astrocitoma,783,False
1112,15_data_copy/Astrocitoma/Astrocitoma (20).jpg,1,Astrocitoma,784,False
1115,15_data_copy/Astrocitoma/Astrocitoma (2).jpeg,1,Astrocitoma,787,False
1116,15_data_copy/Astrocitoma/Astrocitoma (19).jpg,1,Astrocitoma,788,False
1117,15_data_copy/Astrocitoma/Astrocitoma (19).jpeg,1,Astrocitoma,789,False
1118,15_data_copy/Astrocitoma/Astrocitoma (18).jpg,1,Astrocitoma,790,False
1120,15_data_copy/Astrocitoma/Astrocitoma (17).jpg,1,Astrocitoma,792,False
1121,15_data_copy/Astrocitoma/Astrocitoma (17).jpeg,1,Astrocitoma,769,True
1122,15_data_copy/Astrocitoma/Astrocitoma (16).jpg,1,Astrocitoma,793,False
1123,15_data_copy/Astrocitoma/Astrocitoma (16).jpeg,1,Astrocitoma,570,False
1124,15_data_copy/Astrocitoma/Astrocitoma (15).jpg,1,Astrocitoma,794,False
1125,15_data_copy/Astrocitoma/Astrocitoma (15).jpeg,1,Astrocitoma,795,False
1126,15_data_copy/Astrocitoma/Astrocitoma (14).jpg,1,Astrocitoma,796,False
1128,15_data_copy/Astrocitoma/Astrocitoma (13).jpg,1,Astrocitoma,797,False
1129,15_data_copy/Astrocitoma/Astrocitoma (13).jpeg,1,Astrocitoma,798,False
1130,15_data_copy/Astrocitoma/Astrocitoma (128).jpeg,1,Astrocitoma,799,False
1131,15_data_copy/Astrocitoma/Astrocitoma (127).jpeg,1,Astrocitoma,698,False
1132,15_data_copy/Astrocitoma/Astrocitoma (126).jpeg,1,Astrocitoma,699,False
1133,15_data_copy/Astrocitoma/Astrocitoma (125).jpeg,1,Astrocitoma,700,False
1134,15_data_copy/Astrocitoma/Astrocitoma (124).jpeg,1,Astrocitoma,520,False
1136,15_data_copy/Astrocitoma/Astrocitoma (122).jpeg,1,Astrocitoma,521,False
1137,15_data_copy/Astrocitoma/Astrocitoma (121).jpeg,1,Astrocitoma,524,True
1138,15_data_copy/Astrocitoma/Astrocitoma (120).jpeg,1,Astrocitoma,525,False
1139,15_data_copy/Astrocitoma/Astrocitoma (12).jpg,1,Astrocitoma,800,False
1140,15_data_copy/Astrocitoma/Astrocitoma (12).jpeg,1,Astrocitoma,801,False
1142,15_data_copy/Astrocitoma/Astrocitoma (118).jpeg,1,Astrocitoma,530,False
1143,15_data_copy/Astrocitoma/Astrocitoma (117).jpeg,1,Astrocitoma,547,False
1145,15_data_copy/Astrocitoma/Astrocitoma (115).jpeg,1,Astrocitoma,533,False
1146,15_data_copy/Astrocitoma/Astrocitoma (114).jpeg,1,Astrocitoma,545,False
1148,15_data_copy/Astrocitoma/Astrocitoma (112).jpeg,1,Astrocitoma,540,False
1149,15_data_copy/Astrocitoma/Astrocitoma (111).jpeg,1,Astrocitoma,543,False
1150,15_data_copy/Astrocitoma/Astrocitoma (110).jpeg,1,Astrocitoma,559,True
1151,15_data_copy/Astrocitoma/Astrocitoma (11).jpg,1,Astrocitoma,802,False
1153,15_data_copy/Astrocitoma/Astrocitoma (109).jpeg,1,Astrocitoma,564,False
1154,15_data_copy/Astrocitoma/Astrocitoma (108).jpeg,1,Astrocitoma,565,False
1156,15_data_copy/Astrocitoma/Astrocitoma (106).jpeg,1,Astrocitoma,576,False
1157,15_data_copy/Astrocitoma/Astrocitoma (105).jpeg,1,Astrocitoma,570,False
1158,15_data_copy/Astrocitoma/Astrocitoma (104).jpeg,1,Astrocitoma,586,False
1160,15_data_copy/Astrocitoma/Astrocitoma (102).jpeg,1,Astrocitoma,602,False
